query_id,query_time_range,refer_id,refer_time_range
d1cbb59a-b9a4-11e9-9c9e-fa163e3d9e3c,13000|87000,1753376800,2362000|4282000
d1dbae52-b934-11e9-8b81-fa163ee49799,1000|82000,2927857700,1116000|2062000
d2151122-b940-11e9-8b81-fa163ee49799,1000|57000,3043930400,5859000|5926000
d21f450e-b957-11e9-8b81-fa163ee49799,14000|69000,2959479600,864000|2009000
d22af6c2-b94a-11e9-9c9e-fa163e3d9e3c,8000|117000,1928274600,3667000|5221000
d24867fa-b988-11e9-b8ed-fa163e063a2b,46000|164000,1601278800,1794000|4972000
d28b276c-b946-11e9-8b81-fa163ee49799,1000|70000,1710310600,3204000|3273000
d34743de-b964-11e9-8b81-fa163ee49799,16000|95000,1376903200,170000|3981000
d38bf8f4-b918-11e9-81a2-fa163e3d9e3c,37000|136000,1901179600,6670000|6764000
d3ab9848-b932-11e9-9c9e-fa163e3d9e3c,9000|90000,1396771700,62000|890000
d3e92a34-b994-11e9-8b81-fa163ee49799,67000|126000,1398481500,468000|1837000
d3eccbee-b872-11e9-b45b-fa163ee49799,19000|106000,2801578300,798000|884000
d4311682-b94e-11e9-8b81-fa163ee49799,1000|82000,1887729500,97000|3640000
d45d0e66-b950-11e9-8b81-fa163ee49799,12000|86000,3203967000,565000|1513000
d4d0d15e-b976-11e9-8b81-fa163ee49799,2000|168000,1396771700,57000|964000
d4f0934a-b84f-11e9-9336-fa163ee49799,1000|71000,1396771700,58000|889000
d53563dc-b901-11e9-81a2-fa163e3d9e3c,15000|163000,1396771700,57000|965000
d5380b3a-b94e-11e9-b8ed-fa163e063a2b,4000|85000,1396771700,57000|788000
d561636c-b940-11e9-9c9e-fa163e3d9e3c,63000|167000,1627286600,4153000|4283000
d588e872-b8fc-11e9-ad99-fa163ee49799,1000|98000,2310133000,1325000|5428000
d5b11462-b980-11e9-8b81-fa163ee49799,1000|65000,1662856300,3825000|4688000
d5bba7e0-b98c-11e9-8b81-fa163ee49799,56000|145000,1596046700,592000|4770000
d5f7745e-b924-11e9-b8ed-fa163e063a2b,38000|114000,1502559900,2755000|5193000
d60b3398-b912-11e9-ad99-fa163ee49799,4000|98000,2400411900,3316000|3411000
d60ee8f0-b956-11e9-8b81-fa163ee49799,1000|102000,2959479600,797000|898000
d64310a2-b920-11e9-8b81-fa163ee49799,6000|157000,1396771700,249000|843000
d650a522-b854-11e9-9336-fa163ee49799,6000|119000,1396771700,61000|948000
d6743cdc-b90b-11e9-ad99-fa163ee49799,2000|85000,2367850000,3319000|3397000
d6c53486-b981-11e9-b8ed-fa163e063a2b,20000|71000,1498995700,465000|628000
d6c68394-b9a5-11e9-8b81-fa163ee49799,44000|108000,1596058300,942000|5435000
d71cfb2a-b86f-11e9-b45b-fa163ee49799,2000|195000,1396771700,57000|951000
d73386c6-b985-11e9-b8ed-fa163e063a2b,107000|121000,1500744900,3811000|4103000
d746884a-b8b6-11e9-930e-fa163ee49799,3000|59000,2832620300,1071000|4005000
d7540010-b951-11e9-9c9e-fa163e3d9e3c,45000|106000,2303359200,209000|4265000
d76edeac-b948-11e9-8b81-fa163ee49799,3000|80000,1887729500,327000|401000
d779fe4a-b8bc-11e9-930e-fa163ee49799,1000|66000,2945744900,237000|1641000
d7e36466-b98e-11e9-8b81-fa163ee49799,20000|113000,1596046700,383000|5214000
d837a968-b862-11e9-9336-fa163ee49799,22000|82000,2509505900,472000|2225000
d844edf8-b916-11e9-ad99-fa163ee49799,5000|114000,1396771700,57000|950000
d84a887a-b94e-11e9-8b81-fa163ee49799,41000|110000,1887729500,3695000|3767000
d84f518c-b996-11e9-8b81-fa163ee49799,76000|180000,1356122300,208000|749000
d85fbf38-b8fe-11e9-ad99-fa163ee49799,27000|72000,2310133000,3684000|5763000
d8830090-b94b-11e9-b8ed-fa163e063a2b,45000|132000,1445226000,233000|4903000
d8f33e4e-b8c1-11e9-930e-fa163ee49799,1000|85000,3060804900,1802000|4539000
d902d594-b942-11e9-9c9e-fa163e3d9e3c,47000|160000,1661703600,281000|1340000
d913dade-b95a-11e9-8b81-fa163ee49799,17000|68000,1467020800,547000|3157000
d97c1980-b948-11e9-8b81-fa163ee49799,11000|88000,1952297000,334000|926000
d998c360-b8b1-11e9-930e-fa163ee49799,1000|85000,1773351300,333000|1139000
d9b6e23c-b95b-11e9-b8ed-fa163e063a2b,54000|148000,1804132300,5353000|5898000
d9da6c26-b9a0-11e9-8b81-fa163ee49799,5000|86000,1530507600,4869000|4949000
da1dcc52-b962-11e9-8b81-fa163ee49799,19000|136000,1376903200,131000|3935000
da3bf170-b942-11e9-8b81-fa163ee49799,1000|93000,3043930400,7878000|7964000
da47d834-b8fa-11e9-8127-fa163e063a2b,30000|103000,354158600,309000|876000
da7a257c-b932-11e9-9c9e-fa163e3d9e3c,11000|69000,1693154200,1161000|1220000
da87a176-b99a-11e9-8b81-fa163ee49799,2000|110000,1396771700,59000|779000
dab2d642-b94b-11e9-8b81-fa163ee49799,20000|88000,1629260900,2513000|5004000
db4c9bc2-b871-11e9-b45b-fa163ee49799,4000|62000,2704085800,2972000|3030000
db50ed1e-b86f-11e9-b45b-fa163ee49799,1000|88000,2704085800,1503000|1590000
db56a960-b979-11e9-9c9e-fa163e3d9e3c,58000|134000,2888057700,2053000|2782000
dbb7eb5a-b90e-11e9-ad99-fa163ee49799,57000|127000,2367850000,1934000|6797000
dbc7b7a4-b8d4-11e9-930e-fa163ee49799,1000|49000,1226686400,3399000|3493000
dc330fec-b8c8-11e9-930e-fa163ee49799,69000|177000,3184886800,4027000|5092000
dc7c3008-b929-11e9-8b81-fa163ee49799,16000|85000,2718954900,4029000|5905000
dd3edc3e-b924-11e9-9c9e-fa163e3d9e3c,47000|148000,1723849300,3182000|4352000
dd55492e-b8c0-11e9-930e-fa163ee49799,23000|166000,1396771700,468000|965000
dd7e11c6-b990-11e9-8b81-fa163ee49799,19000|126000,1596046700,3789000|4140000
dd9801ea-b868-11e9-9336-fa163ee49799,2000|76000,2437761800,802000|876000
dda31142-b968-11e9-8b81-fa163ee49799,32000|135000,1443620200,90000|3858000
ddb738bc-b949-11e9-8b81-fa163ee49799,1000|91000,1952297000,1279000|1369000
de137a1c-b946-11e9-8b81-fa163ee49799,8000|85000,1710310600,3041000|3275000
de700122-b957-11e9-8b81-fa163ee49799,43000|135000,2959479600,1609000|1955000
de774b86-b929-11e9-8b81-fa163ee49799,6000|51000,2718954900,2841000|4252000
debc873c-b906-11e9-81a2-fa163e3d9e3c,29000|79000,1205561000,1894000|1941000
deef9886-b99a-11e9-9c9e-fa163e3d9e3c,47000|92000,2436435900,742000|6660000
df5b1d74-b99d-11e9-8b81-fa163ee49799,8000|87000,1530507600,329000|1813000
df7d5d50-b97d-11e9-b8ed-fa163e063a2b,16000|90000,1601278800,4893000|5038000
df8a129e-b878-11e9-b45b-fa163ee49799,70000|130000,1743437800,811000|871000
dfbc99cc-b98a-11e9-8b81-fa163ee49799,3000|127000,1396771700,49000|828000
e010c650-b917-11e9-8127-fa163e063a2b,22000|91000,1804190100,469000|2892000
e089cac4-b939-11e9-9c9e-fa163e3d9e3c,31000|98000,1782169900,953000|4440000
e0f2adbc-b918-11e9-8127-fa163e063a2b,3000|141000,1396771700,57000|847000
e122366a-b8f3-11e9-ad99-fa163ee49799,12000|94000,1629260900,3088000|4755000
e13ba43a-b8f6-11e9-8127-fa163e063a2b,81000|171000,482965000,687000|769000
e13eee12-b93a-11e9-8b81-fa163ee49799,17000|120000,1396771700,47000|960000
e1591924-b90b-11e9-81a2-fa163e3d9e3c,1000|173000,1396771700,49000|965000
e18d2c26-b908-11e9-8127-fa163e063a2b,27000|83000,537633100,305000|611000
e18f97f0-b934-11e9-8b81-fa163ee49799,52000|95000,2927857700,860000|1788000
e1abb12a-b974-11e9-8b81-fa163ee49799,67000|130000,1500872700,4532000|4625000
e213ce3e-b980-11e9-8b81-fa163ee49799,5000|98000,1396771700,70000|960000
e216982a-b91d-11e9-ad99-fa163ee49799,9000|58000,1396771700,9000|786000
e247329c-b854-11e9-9336-fa163ee49799,1000|78000,3009055500,206000|4239000
e28c8e04-b93b-11e9-9c9e-fa163e3d9e3c,14000|127000,1782169900,289000|4856000
e2a0a526-b970-11e9-b8ed-fa163e063a2b,21000|125000,1396771700,58000|963000
e2b93e5a-b9a8-11e9-8b81-fa163ee49799,1000|46000,1629256800,2467000|2676000
e2d6db1e-b862-11e9-9336-fa163ee49799,1000|60000,2509505900,1766000|2160000
e305b274-b94b-11e9-8b81-fa163ee49799,1000|90000,1887729500,450000|576000
e34d99d0-b992-11e9-9c9e-fa163e3d9e3c,39000|90000,2384098000,2480000|5262000
e3730d1a-b8dd-11e9-bf24-fa163ee49799,4000|153000,1396771700,54000|952000
e3cb3b5e-b93a-11e9-8b81-fa163ee49799,1000|55000,2927857700,7654000|7708000
e3fb9d4e-b994-11e9-b8ed-fa163e063a2b,14000|86000,1396771700,51000|950000
e3ff01c0-b95b-11e9-8b81-fa163ee49799,1000|70000,1467020800,621000|4366000
e4104c84-b90e-11e9-ad99-fa163ee49799,1000|70000,2367850000,6585000|6728000
e4435f74-b969-11e9-b8ed-fa163e063a2b,1000|71000,1804315200,3811000|6422000
e44b656c-b878-11e9-b45b-fa163ee49799,1000|69000,1743437800,812000|1133000
e44edf14-b99d-11e9-8b81-fa163ee49799,1000|53000,1530507600,1725000|4378000
e457bc22-b963-11e9-8b81-fa163ee49799,1000|64000,1376903200,2838000|2909000
e468606e-b930-11e9-8b81-fa163ee49799,5000|47000,2817413400,2273000|5952000
e4b19c12-b961-11e9-8b81-fa163ee49799,3000|64000,1376903200,61000|4285000
e4b69184-b981-11e9-9c9e-fa163e3d9e3c,23000|106000,2688448300,1579000|6098000
e4dae82c-b94a-11e9-b8ed-fa163e063a2b,34000|131000,1445226000,3305000|3402000
e4e0c4b2-b8d8-11e9-930e-fa163ee49799,1000|44000,1193884300,1907000|1949000
e511be0e-b93d-11e9-8b81-fa163ee49799,1000|57000,3043930400,3087000|3142000
e58b8766-b974-11e9-8b81-fa163ee49799,1000|55000,1500872700,4530000|4624000
e5e4e8b0-b96f-11e9-b8ed-fa163e063a2b,10000|69000,1629260900,4181000|5182000
e601acce-b920-11e9-b8ed-fa163e063a2b,42000|96000,1502559900,419000|6113000
e61ca5c0-b8ca-11e9-930e-fa163ee49799,51000|121000,1212504600,669000|753000
e676acdc-b97e-11e9-b8ed-fa163e063a2b,9000|84000,1601278800,6311000|6399000
e6819dea-b87a-11e9-b45b-fa163ee49799,11000|70000,1659203000,192000|1005000
e6c45f9e-b984-11e9-b8ed-fa163e063a2b,20000|100000,1498995700,3668000|3747000
e735e3bc-b939-11e9-8b81-fa163ee49799,1000|47000,2927857700,3429000|6915000
e740d042-b90c-11e9-ad99-fa163ee49799,76000|133000,1396771700,62000|861000
e76de61a-b92d-11e9-b8ed-fa163e063a2b,8000|164000,1396771700,57000|678000
e76f8d02-b929-11e9-8b81-fa163ee49799,19000|71000,2718954900,3067000|4290000
e7f3569a-b907-11e9-ad99-fa163ee49799,6000|44000,2342638000,5504000|5542000
e8098216-b903-11e9-81a2-fa163e3d9e3c,6000|102000,1396771700,60000|948000
e8241ac2-b93a-11e9-8b81-fa163ee49799,9000|140000,1396771700,49000|995000
e85e73ae-b933-11e9-8b81-fa163ee49799,1000|77000,2927857700,196000|923000
e9199732-b970-11e9-8b81-fa163ee49799,26000|113000,1629256800,3845000|4679000
e94e1182-b944-11e9-9c9e-fa163e3d9e3c,11000|107000,1661703600,3434000|3576000
e958d098-b90a-11e9-ad99-fa163ee49799,3000|54000,2367850000,2246000|2296000
e98661de-b9a0-11e9-8b81-fa163ee49799,1000|37000,1596058300,216000|4673000
e9ce4610-b915-11e9-ad99-fa163ee49799,5000|96000,1629260900,4216000|4750000
e9e38ffa-b908-11e9-ad99-fa163ee49799,1000|83000,2342638000,6689000|6772000
e9f97cf4-b956-11e9-b8ed-fa163e063a2b,9000|101000,1804132300,811000|887000
ea0fa2c2-b8d9-11e9-930e-fa163ee49799,50000|117000,1193884300,2735000|2797000
ea144ef0-b931-11e9-9c9e-fa163e3d9e3c,5000|103000,1396771700,57000|951000
ea4932c2-b95a-11e9-8b81-fa163ee49799,20000|80000,1467020800,1911000|3903000
ea5c9084-b85f-11e9-9336-fa163ee49799,7000|43000,2929631100,4283000|4342000
ea823c2e-b8fc-11e9-ad99-fa163ee49799,38000|127000,2310133000,1528000|1614000
eab6c09c-b948-11e9-8b81-fa163ee49799,1000|135000,1396771700,65000|962000
eaf33fae-b8f8-11e9-ad99-fa163ee49799,47000|150000,2274699000,2359000|7224000
eb0fac72-b8d3-11e9-930e-fa163ee49799,4000|56000,1260706600,2966000|3054000
eb368e12-b907-11e9-ad99-fa163ee49799,54000|158000,2342638000,4907000|6167000
eb3c4726-b85d-11e9-9336-fa163ee49799,1000|107000,2929631100,2217000|2333000
eb640e8a-b959-11e9-8b81-fa163ee49799,13000|60000,1467020800,1825000|4598000
ebcd692c-b975-11e9-8b81-fa163ee49799,2000|90000,1396771700,49000|960000
ebf49d06-b878-11e9-b45b-fa163ee49799,4000|65000,1743437800,509000|1141000
ec7ef962-b8cb-11e9-930e-fa163ee49799,23000|73000,1244627000,925000|973000
ed05f21a-b8f2-11e9-ad99-fa163ee49799,12000|43000,1629260900,4170000|5198000
edbc102c-b951-11e9-8b81-fa163ee49799,1000|34000,3203967000,1186000|1377000
edea4dec-b91b-11e9-8127-fa163e063a2b,1000|153000,1396771700,61000|951000
edfae984-b981-11e9-8b81-fa163ee49799,1000|69000,1500744900,584000|4262000
ee2176a0-b96b-11e9-8b81-fa163ee49799,1000|115000,1443620200,4334000|4739000
ee3ce646-b999-11e9-b8ed-fa163e063a2b,5000|164000,1396771700,66000|959000
ee44288a-b8fd-11e9-ad99-fa163ee49799,2000|72000,2310133000,2379000|2706000
ee59e2a8-b95f-11e9-8b81-fa163ee49799,1000|148000,1396771700,49000|976000
eeb3338e-b933-11e9-8b81-fa163ee49799,65000|137000,2927857700,131000|1846000
eeb3eecc-b85d-11e9-9336-fa163ee49799,1000|90000,2929626300,2217000|2460000
eec4b9d4-b973-11e9-8b81-fa163ee49799,46000|87000,1500872700,340000|3386000
eee0029e-b84b-11e9-9336-fa163ee49799,1000|76000,3048666200,1951000|4015000
eef6bf3a-b8db-11e9-bf24-fa163ee49799,1000|79000,1402364300,221000|1104000
eef8223e-b91d-11e9-8127-fa163e063a2b,12000|139000,1396771700,56000|948000
ef29e8f2-b90c-11e9-ad99-fa163ee49799,1000|73000,2367850000,2219000|6908000
ef5c7a36-b936-11e9-8b81-fa163ee49799,3000|93000,2927857700,3428000|6777000
ef805daa-b997-11e9-b8ed-fa163e063a2b,28000|89000,1534060400,1379000|4426000
ef847f7c-b977-11e9-9c9e-fa163e3d9e3c,75000|184000,2888057700,1391000|3342000
efe9267e-b8c4-11e9-930e-fa163ee49799,2000|164000,1396771700,57000|965000
efffa5aa-b8f8-11e9-ad99-fa163ee49799,1000|114000,2274699000,3731000|7168000
f0467c7c-b8fe-11e9-8127-fa163e063a2b,67000|184000,400768900,294000|1073000
f04af7a6-b981-11e9-b8ed-fa163e063a2b,14000|74000,1498995700,214000|3875000
f04c03f0-b97f-11e9-9c9e-fa163e3d9e3c,30000|109000,2688448300,1030000|1253000
f05ca4c2-b96a-11e9-8b81-fa163ee49799,1000|70000,1443620200,3566000|3810000
f136542c-b8c2-11e9-930e-fa163ee49799,20000|154000,1396771700,54000|948000
f151a05a-b94f-11e9-9c9e-fa163e3d9e3c,42000|134000,1396771700,57000|951000
f16dadd6-b878-11e9-b45b-fa163ee49799,7000|96000,1743437800,929000|1016000
f19946e4-b8ff-11e9-ad99-fa163ee49799,7000|95000,1396771700,49000|756000
f231f934-b8f0-11e9-81a2-fa163e3d9e3c,17000|117000,1396771700,55000|591000
f2591abe-b963-11e9-9c9e-fa163e3d9e3c,3000|126000,1396771700,57000|945000
f2633f3a-b94a-11e9-9c9e-fa163e3d9e3c,57000|140000,1928274600,165000|6914000
f272d186-b916-11e9-ad99-fa163ee49799,1000|97000,1396771700,57000|877000
f27657f6-b958-11e9-8b81-fa163ee49799,1000|46000,1467020800,1065000|1324000
f2a7ef36-b927-11e9-b8ed-fa163e063a2b,65000|122000,1498995700,51000|4223000
f2cec918-b944-11e9-8b81-fa163ee49799,1000|58000,1710310600,1278000|4728000
f2ed9f32-b908-11e9-ad99-fa163ee49799,57000|92000,2367850000,7202000|7239000
f2f2d4d0-b952-11e9-b8ed-fa163e063a2b,7000|140000,1629260900,4172000|4756000
f307f712-b95b-11e9-9c9e-fa163e3d9e3c,16000|158000,1396771700,51000|741000
f327c60c-b972-11e9-9c9e-fa163e3d9e3c,11000|133000,2791972500,3454000|7278000
f3715030-b92f-11e9-8b81-fa163ee49799,49000|123000,2817413400,2436000|4586000
f4508e7c-b86b-11e9-b45b-fa163ee49799,1000|67000,2394484900,1413000|1600000
f455f946-b976-11e9-b8ed-fa163e063a2b,21000|102000,1396771700,57000|967000
f462fa60-b98f-11e9-8b81-fa163ee49799,17000|145000,1596046700,596000|4925000
f47839e0-b974-11e9-8b81-fa163ee49799,54000|117000,1500872700,4530000|4625000
f4b2a3c2-b993-11e9-8b81-fa163ee49799,40000|109000,1398481500,696000|749000
f523393e-b993-11e9-b8ed-fa163e063a2b,61000|164000,1396771700,58000|889000
f52a9398-b85b-11e9-9336-fa163ee49799,3000|76000,2929626300,1062000|1135000
f54e0a5a-b962-11e9-9c9e-fa163e3d9e3c,40000|131000,2598171100,2361000|6038000
f5503f4e-b991-11e9-8b81-fa163ee49799,20000|83000,1596046700,2579000|5215000
f5972cd4-b977-11e9-8b81-fa163ee49799,13000|166000,1396771700,306000|859000
f5ab09a6-b946-11e9-9c9e-fa163e3d9e3c,51000|131000,1928274600,575000|6504000
f5dcd27e-b8ce-11e9-930e-fa163ee49799,1000|141000,1396771700,62000|951000
f5e6aa18-b99d-11e9-8b81-fa163ee49799,30000|132000,1530507600,1427000|5070000
f5e7caae-b959-11e9-8b81-fa163ee49799,21000|54000,1396771700,57000|893000
f61be868-b934-11e9-9c9e-fa163e3d9e3c,55000|127000,1693154200,3702000|3774000
f62c53b6-b8b1-11e9-930e-fa163ee49799,63000|155000,1773351300,1152000|1245000
f637ea1c-b92b-11e9-b8ed-fa163e063a2b,82000|116000,1598981800,3058000|6009000
f6418280-b966-11e9-8b81-fa163ee49799,1000|56000,1443620200,579000|4405000
f66c6c22-b8d3-11e9-930e-fa163ee49799,6000|152000,1629260900,4173000|5181000
f69c3bb6-b90d-11e9-ad99-fa163ee49799,29000|132000,2367850000,1670000|5809000
f6ab4068-b938-11e9-9c9e-fa163e3d9e3c,64000|118000,1782169900,1534000|4784000
f6b174b8-b93a-11e9-8b81-fa163ee49799,4000|63000,2927857700,5282000|7821000
f6d6233c-b947-11e9-b8ed-fa163e063a2b,30000|129000,1445226000,787000|886000
f6df6660-b986-11e9-8b81-fa163ee49799,1000|76000,1629260900,454000|4759000
f6ea66f6-b8f9-11e9-8127-fa163e063a2b,57000|162000,347796200,115000|299000
f6ed779c-b91c-11e9-8127-fa163e063a2b,23000|94000,1804132300,548000|619000
f6f95e52-b856-11e9-9336-fa163ee49799,15000|82000,3009055500,2135000|4754000
f70c9346-b86f-11e9-b45b-fa163ee49799,5000|234000,1396771700,58000|964000
f77cbe58-b9a2-11e9-9c9e-fa163e3d9e3c,33000|105000,1753376800,708000|6439000
f788cb90-b956-11e9-8b81-fa163ee49799,1000|77000,2959479600,917000|991000
f78c7e7c-b977-11e9-8b81-fa163ee49799,9000|95000,1447221500,2958000|4041000
f7900254-b8b4-11e9-930e-fa163ee49799,50000|105000,1711839100,860000|1630000
f790b87a-b99f-11e9-9c9e-fa163e3d9e3c,22000|183000,1396771700,84000|978000
f7cbf96a-b8cf-11e9-930e-fa163ee49799,18000|120000,1244621900,326000|656000
f80eb2fc-b8ff-11e9-8127-fa163e063a2b,13000|87000,1629260900,4181000|4742000
f86d852e-b8d8-11e9-930e-fa163ee49799,2000|59000,1193884300,1987000|2082000
f889054c-b928-11e9-9c9e-fa163e3d9e3c,73000|146000,1940114900,3353000|3530000
f8f3c37e-b93b-11e9-9c9e-fa163e3d9e3c,53000|115000,1782169900,4827000|4949000
f96ba60c-b966-11e9-8b81-fa163ee49799,12000|61000,1443620200,441000|1559000
f9d6aee8-b94d-11e9-8b81-fa163ee49799,9000|68000,1396771700,81000|920000
f9f02636-b84c-11e9-9336-fa163ee49799,2000|44000,1396771700,49000|965000
f9f8f162-b982-11e9-8b81-fa163ee49799,1000|59000,1500744900,1543000|1599000
f9fbde64-b995-11e9-8b81-fa163ee49799,1000|54000,1398481500,2963000|3015000
fa3c876a-b90f-11e9-81a2-fa163e3d9e3c,2000|111000,1396771700,54000|944000
fa68d86a-b91e-11e9-8b81-fa163ee49799,5000|58000,2620315400,118000|1719000
fa87eb7c-b975-11e9-8b81-fa163ee49799,1000|136000,1396771700,58000|960000
faa8f6e4-b940-11e9-8b81-fa163ee49799,1000|72000,3043930400,3920000|6947000
faf92aec-b9a4-11e9-b8ed-fa163e063a2b,8000|155000,1396771700,51000|990000
fb3f756e-b9a0-11e9-b8ed-fa163e063a2b,1000|175000,1396771700,57000|962000
fb79961a-b962-11e9-b8ed-fa163e063a2b,38000|81000,1804317800,1053000|6051000
fb87d8fc-b984-11e9-b8ed-fa163e063a2b,7000|136000,1396771700,61000|847000
fc0be310-b91e-11e9-8b81-fa163ee49799,1000|48000,2620315400,224000|4244000
fc11dda6-b90f-11e9-ad99-fa163ee49799,1000|71000,2400411900,552000|620000
fc314542-b95f-11e9-8b81-fa163ee49799,34000|117000,1421444400,834000|4453000
fc4a2d02-b90d-11e9-ad99-fa163ee49799,1000|81000,2367850000,5727000|5796000
fc4c2aac-b963-11e9-8b81-fa163ee49799,1000|79000,1376903200,3077000|3920000
fca24a9c-b998-11e9-9c9e-fa163e3d9e3c,34000|137000,2436435900,3152000|4731000
fcc9f624-b965-11e9-9c9e-fa163e3d9e3c,9000|140000,1629260900,4180000|5199000
fd44b3b8-b993-11e9-8b81-fa163ee49799,10000|57000,1398481500,816000|3798000
fd457118-b939-11e9-9c9e-fa163e3d9e3c,54000|145000,1782169900,296000|3532000
fd6d5092-b93a-11e9-8b81-fa163ee49799,1000|63000,2927857700,7760000|7821000
fda7def2-b925-11e9-8b81-fa163ee49799,4000|39000,2620315400,6940000|7153000
fdb74156-b936-11e9-8b81-fa163ee49799,4000|73000,2927857700,3568000|6398000
fddd31fe-b91d-11e9-8127-fa163e063a2b,1000|127000,1396771700,57000|679000
fddecbb6-b8ca-11e9-930e-fa163ee49799,1000|53000,1212504600,531000|1025000
fe0a05a4-b958-11e9-9c9e-fa163e3d9e3c,39000|79000,2274916400,194000|4719000
fe506662-b96b-11e9-8b81-fa163ee49799,52000|136000,1415151600,226000|298000
fe774cb2-b981-11e9-9c9e-fa163e3d9e3c,40000|126000,2688448300,112000|4486000
fe81153a-b995-11e9-8b81-fa163ee49799,13000|118000,1396771700,57000|666000
fe87642e-b99c-11e9-b8ed-fa163e063a2b,26000|153000,1396771700,56000|948000
ff230b5c-b85e-11e9-9336-fa163ee49799,17000|76000,2929626300,1022000|3331000
ff26d0dc-b932-11e9-8b81-fa163ee49799,19000|104000,2817413400,275000|6042000
ff538e84-b97c-11e9-9c9e-fa163e3d9e3c,13000|74000,2888057700,2708000|6653000
ff586dc4-b98a-11e9-b8ed-fa163e063a2b,49000|113000,1601278800,36000|6293000
ff6b2182-b951-11e9-8b81-fa163ee49799,3000|72000,3203967000,372000|1419000
ffe1d494-b8f2-11e9-ad99-fa163ee49799,7000|69000,1243533500,447000|3269000
fffe6474-b901-11e9-81a2-fa163e3d9e3c,13000|168000,1396771700,57000|951000
